Time	[AKT_mod_slash_PIP3_AKT_thr308]	[BDNF]	60221.4	[Ca]	[MAPK_star]	[protein]
363	0.00309321	5e-05	0.0176182	0.08	0.000908537	2.75831e-06
364	0.00310515	5e-05	0.0176424	0.08	0.000917078	2.75959e-06
365	0.00311706	5e-05	0.0176665	0.08	0.000925652	2.76088e-06
366	0.00312895	5e-05	0.0176905	0.08	0.000934259	2.76217e-06
367	0.00314081	5e-05	0.0177145	0.08	0.000942899	2.76347e-06
368	0.00315265	5e-05	0.0177385	0.08	0.000951571	2.76477e-06
369	0.00316446	5e-05	0.0177625	0.08	0.000960275	2.76607e-06
370	0.00317624	5e-05	0.0177864	0.08	0.000969012	2.76738e-06
371	0.003188	5e-05	0.0178102	0.08	0.00097778	2.76869e-06
372	0.00319973	5e-05	0.0178341	0.08	0.00098658	2.77e-06
373	0.00321144	5e-05	0.0178578	0.08	0.000995411	2.77132e-06
374	0.00322312	5e-05	0.0178816	0.08	0.00100427	2.77265e-06
375	0.00323477	5e-05	0.0179053	0.08	0.00101317	2.77397e-06
376	0.00324639	5e-05	0.017929	0.08	0.00102209	2.7753e-06
377	0.00325799	5e-05	0.0179526	0.08	0.00103104	2.77664e-06
378	0.00326956	5e-05	0.0179762	0.08	0.00104003	2.77797e-06
379	0.0032811	5e-05	0.0179997	0.08	0.00104904	2.77932e-06
380	0.00329262	5e-05	0.0180232	0.08	0.00105808	2.78066e-06
381	0.0033041	5e-05	0.0180467	0.08	0.00106716	2.78201e-06
382	0.00331556	5e-05	0.0180701	0.08	0.00107626	2.78336e-06
383	0.00332699	5e-05	0.0180935	0.08	0.00108539	2.78472e-06
384	0.00333839	5e-05	0.0181169	0.08	0.00109455	2.78608e-06
385	0.00334976	5e-05	0.0181402	0.08	0.00110373	2.78745e-06
386	0.0033611	5e-05	0.0181635	0.08	0.00111295	2.78881e-06
387	0.00337242	5e-05	0.0181868	0.08	0.00112219	2.79019e-06
388	0.0033837	5e-05	0.01821	0.08	0.00113146	2.79156e-06
389	0.00339496	5e-05	0.0182331	0.08	0.00114076	2.79294e-06
390	0.00340618	5e-05	0.0182563	0.08	0.00115008	2.79432e-06
391	0.00341738	5e-05	0.0182794	0.08	0.00115943	2.79571e-06
392	0.00342854	5e-05	0.0183024	0.08	0.00116881	2.7971e-06
393	0.00343968	5e-05	0.0183255	0.08	0.00117821	2.79849e-06
394	0.00345079	5e-05	0.0183485	0.08	0.00118764	2.79989e-06
395	0.00346186	5e-05	0.0183714	0.08	0.0011971	2.80129e-06
396	0.00347291	5e-05	0.0183943	0.08	0.00120658	2.8027e-06
397	0.00348392	5e-05	0.0184172	0.08	0.00121608	2.80411e-06
398	0.0034949	5e-05	0.0184401	0.08	0.00122561	2.80552e-06
399	0.00350585	5e-05	0.0184629	0.08	0.00123517	2.80693e-06
400	0.00351678	5e-05	0.0184856	0.08	0.00124475	2.80835e-06
401	0.00352766	5e-05	0.0185084	0.08	0.00125435	2.80978e-06
402	0.00353852	5e-05	0.0185311	0.08	0.00126397	2.8112e-06
403	0.00354935	5e-05	0.0185538	0.08	0.00127362	2.81263e-06
404	0.00356015	5e-05	0.0185764	0.08	0.0012833	2.81406e-06
405	0.00357091	5e-05	0.018599	0.08	0.00129299	2.8155e-06
406	0.00358164	5e-05	0.0186215	0.08	0.00130271	2.81694e-06
407	0.00359234	5e-05	0.0186441	0.08	0.00131245	2.81839e-06
408	0.00360301	5e-05	0.0186666	0.08	0.00132221	2.81983e-06
409	0.00361365	5e-05	0.018689	0.08	0.001332	2.82128e-06
410	0.00362425	5e-05	0.0187115	0.08	0.0013418	2.82274e-06
411	0.00363482	5e-05	0.0187338	0.08	0.00135163	2.82419e-06
412	0.00364536	5e-05	0.0187562	0.08	0.00136148	2.82566e-06
413	0.00365587	5e-05	0.0187785	0.08	0.00137134	2.82712e-06
414	0.00366634	5e-05	0.0188008	0.08	0.00138123	2.82859e-06
415	0.00367678	5e-05	0.0188231	0.08	0.00139114	2.83006e-06
416	0.00368719	5e-05	0.0188453	0.08	0.00140107	2.83153e-06
417	0.00369757	5e-05	0.0188675	0.08	0.00141102	2.83301e-06
418	0.00370791	5e-05	0.0188896	0.08	0.00142098	2.83449e-06
419	0.00371822	5e-05	0.0189118	0.08	0.00143097	2.83598e-06
420	0.0037285	5e-05	0.0189338	0.08	0.00144098	2.83747e-06
421	0.00373874	5e-05	0.0189559	0.08	0.001451	2.83896e-06
422	0.00374895	5e-05	0.0189779	0.08	0.00146104	2.84045e-06
423	0.00375913	5e-05	0.0189999	0.08	0.0014711	2.84195e-06
424	0.00376927	5e-05	0.0190219	0.08	0.00148117	2.84345e-06
425	0.00377938	5e-05	0.0190438	0.08	0.00149127	2.84496e-06
426	0.00378946	5e-05	0.0190657	0.08	0.00150138	2.84646e-06
427	0.0037995	5e-05	0.0190875	0.08	0.00151151	2.84798e-06
428	0.00380951	5e-05	0.0191093	0.08	0.00152165	2.84949e-06
429	0.00381949	5e-05	0.0191311	0.08	0.00153181	2.85101e-06
430	0.00382943	5e-05	0.0191529	0.08	0.00154199	2.85253e-06
431	0.00383934	5e-05	0.0191746	0.08	0.00155218	2.85405e-06
432	0.00384921	5e-05	0.0191963	0.08	0.00156238	2.85558e-06
433	0.00385905	5e-05	0.019218	0.08	0.00157261	2.85711e-06
434	0.00386885	5e-05	0.0192396	0.08	0.00158284	2.85865e-06
435	0.00387863	5e-05	0.0192612	0.08	0.00159309	2.86018e-06
436	0.00388836	5e-05	0.0192828	0.08	0.00160336	2.86172e-06
437	0.00389807	5e-05	0.0193043	0.08	0.00161364	2.86327e-06
438	0.00390774	5e-05	0.0193258	0.08	0.00162393	2.86481e-06
439	0.00391737	5e-05	0.0193473	0.08	0.00163424	2.86636e-06
440	0.00392697	5e-05	0.0193687	0.08	0.00164455	2.86792e-06
441	0.00393654	5e-05	0.0193901	0.08	0.00165489	2.86947e-06
442	0.00394607	5e-05	0.0194115	0.08	0.00166523	2.87103e-06
443	0.00395557	5e-05	0.0194328	0.08	0.00167559	2.8726e-06
444	0.00396503	5e-05	0.0194541	0.08	0.00168595	2.87416e-06
445	0.00397446	5e-05	0.0194754	0.08	0.00169633	2.87573e-06
446	0.00398386	5e-05	0.0194967	0.08	0.00170672	2.8773e-06
447	0.00399322	5e-05	0.0195179	0.08	0.00171713	2.87888e-06
448	0.00400254	5e-05	0.0195391	0.08	0.00172754	2.88045e-06
449	0.00401183	5e-05	0.0195602	0.08	0.00173796	2.88204e-06
450	0.00402109	5e-05	0.0195813	0.08	0.00174839	2.88362e-06
451	0.00403031	5e-05	0.0196024	0.08	0.00175884	2.88521e-06
452	0.0040395	5e-05	0.0196235	0.08	0.00176929	2.8868e-06
453	0.00404865	5e-05	0.0196445	0.08	0.00177975	2.88839e-06
454	0.00405777	5e-05	0.0196655	0.08	0.00179022	2.88999e-06
455	0.00406686	5e-05	0.0196865	0.08	0.0018007	2.89159e-06
456	0.0040759	5e-05	0.0197074	0.08	0.00181119	2.89319e-06
457	0.00408492	5e-05	0.0197283	0.08	0.00182169	2.89479e-06
458	0.0040939	5e-05	0.0197492	0.08	0.00183219	2.8964e-06
459	0.00410284	5e-05	0.0197701	0.08	0.00184271	2.89801e-06
460	0.00411175	5e-05	0.0197909	0.08	0.00185323	2.89963e-06
461	0.00412063	5e-05	0.0198117	0.08	0.00186375	2.90124e-06
462	0.00412947	5e-05	0.0198324	0.08	0.00187429	2.90286e-06
463	0.00413828	5e-05	0.0198531	0.08	0.00188483	2.90449e-06
464	0.00414705	5e-05	0.0198738	0.08	0.00189537	2.90611e-06
465	0.00415579	5e-05	0.0198945	0.08	0.00190593	2.90774e-06
466	0.00416449	5e-05	0.0199151	0.08	0.00191649	2.90937e-06
467	0.00417316	5e-05	0.0199357	0.08	0.00192705	2.91101e-06
468	0.00418179	5e-05	0.0199563	0.08	0.00193762	2.91264e-06
469	0.00419039	5e-05	0.0199769	0.08	0.00194819	2.91428e-06
470	0.00419895	5e-05	0.0199974	0.08	0.00195877	2.91593e-06
471	0.00420748	5e-05	0.0200179	0.08	0.00196935	2.91757e-06
472	0.00421598	5e-05	0.0200383	0.08	0.00197994	2.91922e-06
473	0.00422444	5e-05	0.0200587	0.08	0.00199053	2.92087e-06
474	0.00423286	5e-05	0.0200791	0.08	0.00200113	2.92253e-06
475	0.00424126	5e-05	0.0200995	0.08	0.00201173	2.92418e-06
476	0.00424961	5e-05	0.0201198	0.08	0.00202233	2.92584e-06
477	0.00425793	5e-05	0.0201401	0.08	0.00203293	2.92751e-06
478	0.00426622	5e-05	0.0201604	0.08	0.00204354	2.92917e-06
479	0.00427448	5e-05	0.0201806	0.08	0.00205414	2.93084e-06
480	0.00428269	5e-05	0.0202009	0.08	0.00206475	2.93251e-06
481	0.00429088	5e-05	0.020221	0.08	0.00207537	2.93419e-06
482	0.00429903	5e-05	0.0202412	0.08	0.00208598	2.93586e-06
483	0.00430715	5e-05	0.0202613	0.08	0.00209659	2.93754e-06
484	0.00431523	5e-05	0.0202814	0.08	0.00210721	2.93922e-06
485	0.00432327	5e-05	0.0203015	0.08	0.00211782	2.94091e-06
486	0.00433129	5e-05	0.0203215	0.08	0.00212844	2.9426e-06
487	0.00433927	5e-05	0.0203415	0.08	0.00213906	2.94429e-06
488	0.00434721	5e-05	0.0203615	0.08	0.00214967	2.94598e-06
489	0.00435512	5e-05	0.0203815	0.08	0.00216029	2.94767e-06
490	0.004363	5e-05	0.0204014	0.08	0.0021709	2.94937e-06
491	0.00437084	5e-05	0.0204213	0.08	0.00218152	2.95107e-06
492	0.00437865	5e-05	0.0204411	0.08	0.00219213	2.95278e-06
493	0.00438642	5e-05	0.020461	0.08	0.00220274	2.95448e-06
494	0.00439416	5e-05	0.0204808	0.08	0.00221335	2.95619e-06
495	0.00440187	5e-05	0.0205005	0.08	0.00222396	2.9579e-06
496	0.00440954	5e-05	0.0205203	0.08	0.00223456	2.95962e-06
497	0.00441718	5e-05	0.02054	0.08	0.00224516	2.96133e-06
498	0.00442479	5e-05	0.0205597	0.08	0.00225576	2.96305e-06
499	0.00443236	5e-05	0.0205793	0.08	0.00226636	2.96478e-06
500	0.00443989	5e-05	0.020599	0.08	0.00227695	2.9665e-06
501	0.0044474	5e-05	0.0206186	0.08	0.00228754	2.96823e-06
502	0.00445487	5e-05	0.0206381	0.08	0.00229813	2.96996e-06
503	0.00446231	5e-05	0.0206577	0.08	0.00230871	2.97169e-06
504	0.00446971	5e-05	0.0206772	0.08	0.00231929	2.97342e-06
505	0.00447708	5e-05	0.0206967	0.08	0.00232986	2.97516e-06
506	0.00448442	5e-05	0.0207161	0.08	0.00234043	2.9769e-06
507	0.00449172	5e-05	0.0207356	0.08	0.00235099	2.97864e-06
508	0.00449899	5e-05	0.0207549	0.08	0.00236155	2.98039e-06
509	0.00450623	5e-05	0.0207743	0.08	0.0023721	2.98214e-06
510	0.00451343	5e-05	0.0207937	0.08	0.00238265	2.98388e-06
511	0.0045206	5e-05	0.020813	0.08	0.00239319	2.98564e-06
512	0.00452774	5e-05	0.0208322	0.08	0.00240372	2.98739e-06
513	0.00453484	5e-05	0.0208515	0.08	0.00241425	2.98915e-06
514	0.00454191	5e-05	0.0208707	0.08	0.00242477	2.99091e-06
515	0.00454895	5e-05	0.0208899	0.08	0.00243528	2.99267e-06
516	0.00455596	5e-05	0.0209091	0.08	0.00244579	2.99443e-06
517	0.00456293	5e-05	0.0209282	0.08	0.00245629	2.9962e-06
518	0.00456987	5e-05	0.0209473	0.08	0.00246678	2.99797e-06
519	0.00457678	5e-05	0.0209664	0.08	0.00247726	2.99974e-06
520	0.00458365	5e-05	0.0209854	0.08	0.00248773	3.00152e-06
521	0.00459049	5e-05	0.0210045	0.08	0.0024982	3.00329e-06
522	0.0045973	5e-05	0.0210235	0.08	0.00250866	3.00507e-06
523	0.00460408	5e-05	0.0210424	0.08	0.00251911	3.00685e-06
524	0.00461083	5e-05	0.0210614	0.08	0.00252954	3.00864e-06
525	0.00461754	5e-05	0.0210803	0.08	0.00253997	3.01042e-06
526	0.00462422	5e-05	0.0210991	0.08	0.00255039	3.01221e-06
527	0.00463087	5e-05	0.021118	0.08	0.00256081	3.014e-06
528	0.00463749	5e-05	0.0211368	0.08	0.00257121	3.01579e-06
529	0.00464407	5e-05	0.0211556	0.08	0.0025816	3.01759e-06
530	0.00465062	5e-05	0.0211744	0.08	0.00259197	3.01939e-06
531	0.00465715	5e-05	0.0211931	0.08	0.00260234	3.02119e-06
532	0.00466364	5e-05	0.0212118	0.08	0.0026127	3.02299e-06
533	0.00467009	5e-05	0.0212305	0.08	0.00262305	3.02479e-06
534	0.00467652	5e-05	0.0212491	0.08	0.00263338	3.0266e-06
535	0.00468291	5e-05	0.0212678	0.08	0.0026437	3.02841e-06
536	0.00468928	5e-05	0.0212863	0.08	0.00265401	3.03022e-06
537	0.00469561	5e-05	0.0213049	0.08	0.00266431	3.03203e-06
538	0.00470191	5e-05	0.0213234	0.08	0.0026746	3.03385e-06
539	0.00470818	5e-05	0.021342	0.08	0.00268487	3.03567e-06
540	0.00471442	5e-05	0.0213604	0.08	0.00269514	3.03749e-06
541	0.00472062	5e-05	0.0213789	0.08	0.00270538	3.03931e-06
542	0.0047268	5e-05	0.0213973	0.08	0.00271562	3.04113e-06
543	0.00473294	5e-05	0.0214157	0.08	0.00272584	3.04296e-06
544	0.00473906	5e-05	0.0214341	0.08	0.00273605	3.04479e-06
545	0.00474514	5e-05	0.0214524	0.08	0.00274624	3.04662e-06
546	0.00475119	5e-05	0.0214707	0.08	0.00275642	3.04845e-06
547	0.00475722	5e-05	0.021489	0.08	0.00276659	3.05029e-06
548	0.00476321	5e-05	0.0215072	0.08	0.00277674	3.05213e-06
549	0.00476917	5e-05	0.0215255	0.08	0.00278687	3.05397e-06
550	0.0047751	5e-05	0.0215436	0.08	0.002797	3.05581e-06
551	0.004781	5e-05	0.0215618	0.08	0.0028071	3.05765e-06
552	0.00478687	5e-05	0.0215799	0.08	0.00281719	3.0595e-06
553	0.00479271	5e-05	0.0215981	0.08	0.00282727	3.06135e-06
554	0.00479852	5e-05	0.0216161	0.08	0.00283733	3.0632e-06
555	0.0048043	5e-05	0.0216342	0.08	0.00284737	3.06505e-06
556	0.00481005	5e-05	0.0216522	0.08	0.0028574	3.0669e-06
557	0.00481577	5e-05	0.0216702	0.08	0.00286741	3.06876e-06
558	0.00482146	5e-05	0.0216882	0.08	0.00287741	3.07062e-06
559	0.00482712	5e-05	0.0217061	0.08	0.00288739	3.07248e-06
560	0.00483275	5e-05	0.021724	0.08	0.00289735	3.07434e-06
561	0.00483835	5e-05	0.0217419	0.08	0.00290729	3.07621e-06
562	0.00484393	5e-05	0.0217598	0.08	0.00291722	3.07807e-06
563	0.00484947	5e-05	0.0217776	0.08	0.00292713	3.07994e-06
564	0.00485498	5e-05	0.0217954	0.08	0.00293702	3.08181e-06
565	0.00486047	5e-05	0.0218131	0.08	0.00294689	3.08368e-06
566	0.00486592	5e-05	0.0218309	0.08	0.00295675	3.08556e-06
567	0.00487135	5e-05	0.0218486	0.08	0.00296659	3.08743e-06
568	0.00487675	5e-05	0.0218663	0.08	0.0029764	3.08931e-06
569	0.00488212	5e-05	0.0218839	0.08	0.0029862	3.09119e-06
570	0.00488746	5e-05	0.0219016	0.08	0.00299599	3.09308e-06
571	0.00489277	5e-05	0.0219192	0.08	0.00300575	3.09496e-06
572	0.00489805	5e-05	0.0219367	0.08	0.00301549	3.09685e-06
573	0.00490331	5e-05	0.0219543	0.08	0.00302522	3.09873e-06
574	0.00490854	5e-05	0.0219718	0.08	0.00303492	3.10062e-06
575	0.00491374	5e-05	0.0219893	0.08	0.00304461	3.10252e-06
576	0.00491891	5e-05	0.0220067	0.08	0.00305427	3.10441e-06
577	0.00492405	5e-05	0.0220242	0.08	0.00306392	3.10631e-06
578	0.00492916	5e-05	0.0220416	0.08	0.00307354	3.1082e-06
579	0.00493425	5e-05	0.0220589	0.08	0.00308315	3.1101e-06
580	0.00493931	5e-05	0.0220763	0.08	0.00309273	3.112e-06
581	0.00494434	5e-05	0.0220936	0.08	0.00310229	3.11391e-06
582	0.00494934	5e-05	0.0221109	0.08	0.00311184	3.11581e-06
583	0.00495432	5e-05	0.0221281	0.08	0.00312136	3.11772e-06
584	0.00495927	5e-05	0.0221454	0.08	0.00313086	3.11963e-06
585	0.00496419	5e-05	0.0221626	0.08	0.00314034	3.12154e-06
586	0.00496908	5e-05	0.0221798	0.08	0.00314979	3.12345e-06
587	0.00497395	5e-05	0.0221969	0.08	0.00315923	3.12536e-06
588	0.00497879	5e-05	0.022214	0.08	0.00316864	3.12728e-06
589	0.0049836	5e-05	0.0222311	0.08	0.00317803	3.1292e-06
590	0.00498839	5e-05	0.0222482	0.08	0.0031874	3.13112e-06
591	0.00499315	5e-05	0.0222652	0.08	0.00319675	3.13304e-06
592	0.00499788	5e-05	0.0222822	0.08	0.00320607	3.13496e-06
593	0.00500259	5e-05	0.0222992	0.08	0.00321538	3.13688e-06
594	0.00500727	5e-05	0.0223161	0.08	0.00322466	3.13881e-06
595	0.00501192	5e-05	0.0223331	0.08	0.00323391	3.14074e-06
596	0.00501655	5e-05	0.02235	0.08	0.00324315	3.14267e-06
597	0.00502115	5e-05	0.0223668	0.08	0.00325236	3.1446e-06
598	0.00502572	5e-05	0.0223837	0.08	0.00326154	3.14653e-06
599	0.00503027	5e-05	0.0224005	0.08	0.0032707	3.14847e-06
600	0.00503479	5e-05	0.0224173	0.08	0.00327984	3.1504e-06
601	0.00503929	5e-05	0.022434	0.08	0.00328896	3.15234e-06
602	0.00504376	5e-05	0.0224507	0.08	0.00329805	3.15428e-06
603	0.0050482	5e-05	0.0224674	0.08	0.00330712	3.15622e-06
604	0.00505262	5e-05	0.0224841	0.08	0.00331616	3.15816e-06
605	0.00505702	5e-05	0.0225007	0.08	0.00332518	3.16011e-06
606	0.00506139	5e-05	0.0225174	0.08	0.00333418	3.16205e-06
607	0.00506573	5e-05	0.0225339	0.08	0.00334314	3.164e-06
608	0.00507005	5e-05	0.0225505	0.08	0.00335209	3.16595e-06
609	0.00507434	5e-05	0.022567	0.08	0.00336101	3.1679e-06
610	0.00507861	5e-05	0.0225835	0.08	0.0033699	3.16985e-06
611	0.00508286	5e-05	0.0226	0.08	0.00337877	3.17181e-06
612	0.00508707	5e-05	0.0226164	0.08	0.00338762	3.17376e-06
613	0.00509127	5e-05	0.0226329	0.08	0.00339644	3.17572e-06
614	0.00509544	5e-05	0.0226493	0.08	0.00340523	3.17768e-06
615	0.00509958	5e-05	0.0226656	0.08	0.003414	3.17964e-06
616	0.0051037	5e-05	0.022682	0.08	0.00342274	3.1816e-06
617	0.0051078	5e-05	0.0226983	0.08	0.00343146	3.18356e-06
618	0.00511187	5e-05	0.0227145	0.08	0.00344015	3.18553e-06
619	0.00511592	5e-05	0.0227308	0.08	0.00344881	3.18749e-06
620	0.00511994	5e-05	0.022747	0.08	0.00345745	3.18946e-06
621	0.00512394	5e-05	0.0227632	0.08	0.00346606	3.19143e-06
622	0.00512792	5e-05	0.0227794	0.08	0.00347465	3.1934e-06
623	0.00513187	5e-05	0.0227955	0.08	0.00348321	3.19537e-06
624	0.0051358	5e-05	0.0228116	0.08	0.00349174	3.19735e-06
625	0.00513971	5e-05	0.0228277	0.08	0.00350024	3.19932e-06
626	0.00514359	5e-05	0.0228437	0.08	0.00350872	3.2013e-06
627	0.00514745	5e-05	0.0228598	0.08	0.00351717	3.20328e-06
628	0.00515128	5e-05	0.0228758	0.08	0.00352559	3.20525e-06
629	0.00515509	5e-05	0.0228917	0.08	0.00353399	3.20723e-06
630	0.00515888	5e-05	0.0229077	0.08	0.00354236	3.20922e-06
631	0.00516265	5e-05	0.0229236	0.08	0.0035507	3.2112e-06
632	0.00516639	5e-05	0.0229395	0.08	0.00355902	3.21318e-06
633	0.00517011	5e-05	0.0229553	0.08	0.0035673	3.21517e-06
634	0.00517381	5e-05	0.0229712	0.08	0.00357556	3.21716e-06
635	0.00517749	5e-05	0.022987	0.08	0.00358379	3.21915e-06
636	0.00518114	5e-05	0.0230028	0.08	0.003592	3.22114e-06
637	0.00518477	5e-05	0.0230185	0.08	0.00360017	3.22313e-06
638	0.00518838	5e-05	0.0230342	0.08	0.00360832	3.22512e-06
639	0.00519196	5e-05	0.0230499	0.08	0.00361644	3.22711e-06
640	0.00519552	5e-05	0.0230656	0.08	0.00362453	3.22911e-06
641	0.00519907	5e-05	0.0230812	0.08	0.00363259	3.23111e-06
642	0.00520259	5e-05	0.0230968	0.08	0.00364062	3.2331e-06
643	0.00520608	5e-05	0.0231124	0.08	0.00364863	3.2351e-06
644	0.00520956	5e-05	0.023128	0.08	0.0036566	3.2371e-06
645	0.00521301	5e-05	0.0231435	0.08	0.00366455	3.2391e-06
646	0.00521645	5e-05	0.023159	0.08	0.00367247	3.24111e-06
647	0.00521986	5e-05	0.0231745	0.08	0.00368036	3.24311e-06
648	0.00522325	5e-05	0.0231899	0.08	0.00368822	3.24512e-06
649	0.00522662	5e-05	0.0232053	0.08	0.00369605	3.24712e-06
650	0.00522996	5e-05	0.0232207	0.08	0.00370386	3.24913e-06
651	0.00523329	5e-05	0.0232361	0.08	0.00371163	3.25114e-06
652	0.0052366	5e-05	0.0232514	0.08	0.00371937	3.25315e-06
653	0.00523988	5e-05	0.0232667	0.08	0.00372709	3.25516e-06
654	0.00524314	5e-05	0.023282	0.08	0.00373478	3.25717e-06
655	0.00524639	5e-05	0.0232972	0.08	0.00374243	3.25918e-06
656	0.00524961	5e-05	0.0233125	0.08	0.00375006	3.2612e-06
657	0.00525281	5e-05	0.0233277	0.08	0.00375766	3.26321e-06
658	0.00525599	5e-05	0.0233428	0.08	0.00376522	3.26523e-06
659	0.00525915	5e-05	0.023358	0.08	0.00377276	3.26725e-06
660	0.0052623	5e-05	0.0233731	0.08	0.00378027	3.26927e-06
661	0.00526542	5e-05	0.0233882	0.08	0.00378775	3.27129e-06
662	0.00526852	5e-05	0.0234032	0.08	0.0037952	3.27331e-06
663	0.0052716	5e-05	0.0234183	0.08	0.00380261	3.27533e-06
664	0.00527466	5e-05	0.0234333	0.08	0.00381	3.27735e-06
665	0.0052777	5e-05	0.0234482	0.08	0.00381736	3.27938e-06
666	0.00528072	5e-05	0.0234632	0.08	0.00382469	3.2814e-06
667	0.00528372	5e-05	0.0234781	0.08	0.00383199	3.28343e-06
668	0.00528671	5e-05	0.023493	0.08	0.00383925	3.28546e-06
669	0.00528967	5e-05	0.0235079	0.08	0.00384649	3.28748e-06
670	0.00529261	5e-05	0.0235227	0.08	0.0038537	3.28951e-06
671	0.00529554	5e-05	0.0235375	0.08	0.00386087	3.29154e-06
672	0.00529844	5e-05	0.0235523	0.08	0.00386802	3.29358e-06
673	0.00530133	5e-05	0.0235671	0.08	0.00387514	3.29561e-06
674	0.0053042	5e-05	0.0235818	0.08	0.00388222	3.29764e-06
675	0.00530704	5e-05	0.0235965	0.08	0.00388928	3.29968e-06
676	0.00530987	5e-05	0.0236112	0.08	0.0038963	3.30171e-06
677	0.00531268	5e-05	0.0236258	0.08	0.00390329	3.30375e-06
678	0.00531548	5e-05	0.0236404	0.08	0.00391026	3.30578e-06
679	0.00531825	5e-05	0.023655	0.08	0.00391719	3.30782e-06
680	0.00532101	5e-05	0.0236696	0.08	0.00392409	3.30986e-06
681	0.00532374	5e-05	0.0236841	0.08	0.00393096	3.3119e-06
682	0.00532646	5e-05	0.0236987	0.08	0.0039378	3.31394e-06
683	0.00532916	5e-05	0.0237131	0.08	0.00394461	3.31598e-06
684	0.00533185	5e-05	0.0237276	0.08	0.00395139	3.31802e-06
685	0.00533451	5e-05	0.023742	0.08	0.00395813	3.32007e-06
686	0.00533716	5e-05	0.0237564	0.08	0.00396485	3.32211e-06
687	0.00533979	5e-05	0.0237708	0.08	0.00397153	3.32416e-06
688	0.0053424	5e-05	0.0237852	0.08	0.00397819	3.3262e-06
689	0.00534499	5e-05	0.0237995	0.08	0.00398481	3.32825e-06
690	0.00534757	5e-05	0.0238138	0.08	0.0039914	3.3303e-06
691	0.00535013	5e-05	0.0238281	0.08	0.00399796	3.33234e-06
692	0.00535267	5e-05	0.0238423	0.08	0.00400449	3.33439e-06
693	0.00535519	5e-05	0.0238565	0.08	0.00401099	3.33644e-06
694	0.0053577	5e-05	0.0238707	0.08	0.00401746	3.33849e-06
695	0.00536019	5e-05	0.0238849	0.08	0.0040239	3.34054e-06
696	0.00536266	5e-05	0.023899	0.08	0.0040303	3.3426e-06
697	0.00536512	5e-05	0.0239131	0.08	0.00403668	3.34465e-06
698	0.00536756	5e-05	0.0239272	0.08	0.00404302	3.3467e-06
699	0.00536998	5e-05	0.0239412	0.08	0.00404933	3.34876e-06
700	0.00537239	5e-05	0.0239553	0.08	0.00405561	3.35081e-06
701	0.00537478	5e-05	0.0239693	0.08	0.00406186	3.35287e-06
702	0.00537715	5e-05	0.0239833	0.08	0.00406808	3.35492e-06
703	0.00537951	5e-05	0.0239972	0.08	0.00407427	3.35698e-06
704	0.00538185	5e-05	0.0240111	0.08	0.00408042	3.35904e-06
705	0.00538417	5e-05	0.024025	0.08	0.00408654	3.3611e-06
706	0.00538648	5e-05	0.0240389	0.08	0.00409264	3.36316e-06
707	0.00538877	5e-05	0.0240527	0.08	0.0040987	3.36521e-06
708	0.00539105	5e-05	0.0240665	0.08	0.00410473	3.36728e-06
709	0.00539331	5e-05	0.0240803	0.08	0.00411073	3.36934e-06
710	0.00539555	5e-05	0.0240941	0.08	0.0041167	3.3714e-06
711	0.00539778	5e-05	0.0241078	0.08	0.00412263	3.37346e-06
712	0.00539999	5e-05	0.0241215	0.08	0.00412854	3.37552e-06
713	0.00540219	5e-05	0.0241352	0.08	0.00413441	3.37759e-06
714	0.00540437	5e-05	0.0241489	0.08	0.00414026	3.37965e-06
715	0.00540654	5e-05	0.0241625	0.08	0.00414607	3.38171e-06
716	0.00540869	5e-05	0.0241761	0.08	0.00415185	3.38378e-06
717	0.00541082	5e-05	0.0241897	0.08	0.0041576	3.38584e-06
718	0.00541294	5e-05	0.0242032	0.08	0.00416331	3.38791e-06
719	0.00541505	5e-05	0.0242168	0.08	0.004169	3.38998e-06
720	0.00541714	5e-05	0.0242303	0.08	0.00417466	3.39204e-06
721	0.00541922	5e-05	0.0242437	0.08	0.00418028	3.39411e-06
722	0.00542128	5e-05	0.0242572	0.08	0.00418587	3.39618e-06
723	0.00542332	5e-05	0.0242706	0.08	0.00419144	3.39825e-06
724	0.00542535	5e-05	0.024284	0.08	0.00419697	3.40032e-06
725	0.00542737	5e-05	0.0242974	0.08	0.00420247	3.40239e-06
726	0.00542937	5e-05	0.0243107	0.08	0.00420793	3.40446e-06
727	0.00543136	5e-05	0.024324	0.08	0.00421337	3.40653e-06
728	0.00543334	5e-05	0.0243373	0.08	0.00421878	3.4086e-06
729	0.0054353	5e-05	0.0243506	0.08	0.00422415	3.41067e-06
730	0.00543724	5e-05	0.0243638	0.08	0.0042295	3.41274e-06
731	0.00543917	5e-05	0.024377	0.08	0.00423481	3.41481e-06
732	0.00544109	5e-05	0.0243902	0.08	0.00424009	3.41689e-06
733	0.00544299	5e-05	0.0244034	0.08	0.00424534	3.41896e-06
734	0.00544488	5e-05	0.0244165	0.08	0.00425056	3.42103e-06
735	0.00544676	5e-05	0.0244296	0.08	0.00425575	3.42311e-06
736	0.00544862	5e-05	0.0244427	0.08	0.00426091	3.42518e-06
737	0.00545047	5e-05	0.0244557	0.08	0.00426604	3.42726e-06
738	0.0054523	5e-05	0.0244688	0.08	0.00427113	3.42933e-06
739	0.00545412	5e-05	0.0244818	0.08	0.0042762	3.43141e-06
740	0.00545593	5e-05	0.0244948	0.08	0.00428124	3.43348e-06
