"T","AMPAR1","AMPAR12","AMPAR23","AMPAR1homo","AMPAR12hetero","AMPAR23hetero","A1","A2","A3","A2sub1","A2sub2","A2subboth","Basal","Small","Medium","Large","Glu_Trigger","Glutamate_level","S831_P","S831_PP","S831_u","S845_P","S845_PP","S845_u","S818_p","S818_pp","S818_u","I1_P","I1_u","PKA_a","PKA_i","Slots","Synaptic_12","Synaptic_23","Synaptic_receptors","PP2B","Calcium_Levels","R2C2_total","cAMP_levels","Active_CaM","Phos_CK_subunits","Phos_CK_hexamers","Free_PP","CaM_CaMKII_C4","CaMKII_CaM","CaM_CaMKII_all","GRIP_level","PICK1_level","actPKC_level","PKC_membrane","PKC_endo","PKC_PICK1","subunits_AMPA_PSD","subunits_AMPA_X","subunits_AMPA_endo","K868","K868_ub","K868_ub2","K868_ub3","K868_ub4","K868_ub5","K870_ub","K870_ub2","K870_ub3","K870_ub4","K870_ub5","K882_ub","K882_ub2","K882_ub3","K882_ub4","K882_ub5","Gap","Pulse_Number","Pulse_Numberb","Pulse_Numberc","Pulse","Gapb","Pulseb","Gapc","Pulsec"
51.,49,145,98,2,9,3,1,2,1,12,0,486,145,0,0,0,0,0,1.5,2,3,2,0,4,0,0,8,17,91,1,9,400,8,6,14,2,6,30,3,12,237,0,32,12,499,499,1,13,5,5,0,3,612,588,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
52.,49,146,97,1,8,2,2,4,4,10,0,486,146,0,0,0,0,0,4,2,2,2,0,8,0,0,12,17,91,1,9,400,12,3,15,0,4,30,1,10,241,0,22,10,509,509,0,20,1,1,0,1,612,588,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
53.,50,147,97,0,4,5,2,3,1,9,0,488,147,0,0,0,0,0,3.5,1,2,1,1,7,0,0,10,16,92,0,10,400,10,7,17,0,4,30,3,17,242,0,28,17,509,509,1,9,2,2,0,2,612,588,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
54.,49,146,97,3,4,4,2,6,2,8,0,486,146,0,0,0,0,0,1.5,1,8,2,1,7,0,0,12,15,93,2,8,400,12,5,17,0,3,30,1,13,245,0,31,13,525,525,2,14,2,2,0,1,614,586,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
55.,48,147,97,2,4,6,6,2,0,10,0,488,147,0,0,0,0,0,1.5,1,4,2,1,3,0,0,8,15,93,3,7,400,8,6,14,0,4,30,2,13,246,0,29,12,537,537,1,12,4,4,0,1,623,577,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
56.,49,147,97,0,5,4,5,3,2,9,0,488,147,0,0,0,0,0,2.5,1,6,0.5,0,11,0,0,12,12,96,0,10,400,12,4,16,0,5,30,4,7,247,0,34,7,522,522,0,10,3,3,0,3,625,575,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
57.,47,147,97,4,6,2,4,4,4,8,0,488,147,0,0,0,0,0,2.5,0,3,0.5,0,7,0,0,8,11,97,2,8,400,8,4,12,0,5,30,2,14,248,0,25,13,506,506,0,14,2,2,0,2,626,574,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
58.,48,148,96,3,4,5,2,3,3,9,0,488,148,0,0,0,0,0,2.5,1,7,2,1,8,0,0,13,12,96,1,9,400,13,6,19,0,6,30,1,10,249,0,36,10,511,511,1,15,4,4,0,3,628,572,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
59.,47,147,95,6,6,7,0,3,3,13,0,484,147,0,0,0,0,0,4,2,3,1.5,0,10,0,0,13,12,96,0,10,400,13,7,20,0,8,30,6,11,251,0,23,11,516,516,0,15,5,5,0,5,629,571,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
60.,48,150,96,2,3,4,1,1,4,7,0,492,150,0,0,0,0,0,3.5,0,5,2,0,8,0,0,12,11,97,0,10,400,12,4,16,1,5,30,5,12,252,0,26,12,499,499,0,7,4,4,0,4,633,567,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
61.,46,148,99,5,6,0,4,0,2,6,0,494,148,0,0,0,0,0,3,0,5,3.5,0,4,0,0,11,13,95,1,9,400,11,5,16,0,1,30,3,10,251,0,34,9,476,476,0,11,3,3,0,3,626,574,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
62.,48,147,97,2,4,4,6,4,2,8,0,488,147,0,0,0,0,0,1,0,9,4.5,0,2,0,0,11,14,94,3,7,400,11,4,15,0,3,30,2,8,251,0,30,8,485,485,0,11,2,2,0,1,626,574,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
63.,50,147,96,0,4,6,2,4,2,10,0,486,147,0,0,0,0,0,2.5,1,6,1.5,0,9,0,0,12,13,95,1,9,400,12,8,20,0,7,30,3,8,255,0,34,8,467,467,0,15,4,4,0,3,628,572,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
64.,50,142,97,2,12,2,0,8,4,14,0,478,142,0,0,0,0,0,2,0,4,1.5,0,5,0,0,8,16,92,3,7,400,8,2,10,0,6,30,2,6,255,0,25,6,471,471,0,9,3,3,0,2,625,575,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
65.,49,146,96,2,5,6,3,5,2,11,0,484,146,0,0,0,0,0,1.5,0,9,1.5,1,8,0,0,12,20,88,4,6,400,12,4,16,0,4,30,1,8,254,0,23,8,461,461,1,19,3,3,0,3,625,575,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
66.,49,148,99,2,3,1,1,2,1,4,0,494,148,0,0,0,0,0,1.5,0,11,2,1,9,0,0,14,20,88,2,8,400,14,3,17,0,5,30,1,9,254,0,26,9,466,466,1,14,4,4,0,3,626,574,0,500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,25,25,1,1,2,1,2
