T,AMPAR1,AMPAR12,AMPAR23,AMPAR1homo,AMPAR12hetero,AMPAR23hetero,A1,A2,A3,A2sub1,A2sub2,A2subboth,Basal,Small,Medium,Large,Glu_Trigger,Glutamate_level,S831_P,S831_PP,S831_u,S845_P,S845_PP,S845_u,S818_p,S818_pp,S818_u,I1_P,I1_u,PKA_a,PKA_i,Slots,Synaptic_12,Synaptic_23,Synaptic_receptors,PP2B,Calcium_Levels,R2C2_total,cAMP_levels,Active_CaM,Phos_CK_subunits,Phos_CK_hexamers,Free_PP,CaM_CaMKII_C4,CaMKII_CaM,CaM_CaMKII_all,GRIP_level,PICK1_level,actPKC_level,PKC_membrane,PKC_endo,PKC_PICK1,subunits_AMPA_PSD,subunits_AMPA_X,subunits_AMPA_endo,K868,K868_ub,K868_ub2,K868_ub3,K868_ub4,K868_ub5,K870_ub,K870_ub2,K870_ub3,K870_ub4,K870_ub5,K882_ub,K882_ub2,K882_ub3,K882_ub4,K882_ub5,Gap,Pulse_Number,Pulse_Numberb,Pulse_Numberc,Pulse,Gapb,Pulseb,Gapc,Pulsec
48,49,147,95,1,6,7,2,3,3,13,0,484,147,0,0,0,0,0,0,6,0,1,4,0,0,0,6,24,84,5,11,1,6,4,10,0,3,30,1,8,1999,47,9,8,491,491,0,15,3,3,0,3,554,646,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
49,49,147,97,2,3,3,3,6,3,6,0,488,147,0,0,0,0,0,0,4,0,1.5,1,0,0,0,4,28,80,5,11,0,4,5,9,0,3,30,1,9,2007,47,5,9,495,495,2,15,2,2,0,2,555,645,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
50,47,148,98,5,4,3,2,1,1,7,0,492,148,0,0,0,0,0,0.5,6,1,1,6,0,0,0,8,27,81,6,10,0,8,4,12,0,2,30,1,16,2015,48,3,16,507,507,1,17,4,4,0,3,555,645,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
51,50,144,98,2,6,3,2,7,1,9,0,484,144,0,0,0,0,0,0.5,5,0,0.5,5,0,0,0,6,26,82,8,8,1,6,3,9,0,2,30,0,5,2024,48,9,5,496,496,1,14,2,2,0,2,554,646,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
52,48,145,97,4,7,4,3,5,2,11,0,484,145,0,0,0,0,0,0,5,0,0.5,2,2,0,0,5,28,80,3,12,1,5,8,13,0,6,30,0,8,2029,48,6,8,509,509,0,13,4,4,0,4,554,646,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
53,49,147,97,2,2,5,4,5,1,7,0,488,147,0,0,0,0,0,0.5,7,0,1,6,0,0,0,8,28,80,5,11,1,8,5,13,1,1,30,1,6,2038,48,5,6,514,514,2,11,3,3,0,0,554,646,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
54,48,144,98,3,8,3,6,5,1,11,0,484,144,0,0,0,0,0,1,3,0,1.5,1,1,0,0,5,28,80,4,10,1,5,4,9,0,3,30,5,9,2042,49,3,9,520,520,2,13,3,3,0,3,555,645,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
55,50,144,98,2,6,3,2,7,1,9,0,484,144,0,0,0,0,0,0,7,0,1,4,1,0,0,7,28,80,3,11,2,7,6,13,0,3,30,3,11,2042,49,7,11,508,508,0,13,4,4,0,3,555,645,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
56,50,145,96,2,6,8,0,4,0,14,0,482,145,0,0,0,0,0,0.5,5,0,1.5,3,0,0,0,6,31,77,1,13,2,6,8,14,0,4,30,4,10,2042,48,4,9,516,516,0,15,1,1,0,1,555,645,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
57,48,146,96,4,4,6,4,6,2,10,0,484,146,0,0,0,0,0,0,7,0,0.5,6,0,0,0,7,31,77,3,11,3,7,8,15,0,5,30,2,7,2046,48,6,7,505,505,1,9,4,4,0,4,554,646,0,500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,25,25,0,1,1,1,1
